zip_code,violations,current_demerits,inspection_demerits,inspection_grade,current_score,inspection_score,rating,review_count,accepts_insurance,ages_allowed,alcohol,ambience,byob,byob_corkage,best_nights,bike_parking,business_accepts_bitcoin,business_accepts_creditcards,business_parking,byappointmentonly,caters,coat_check,corkage,dietary_restrictions,dogs_allowed,drive_thru,good_for_dancing,good_for_kids,good_for_meal,hair_specializes_in,happy_hour,has_tv,music,noise_level,open_24_hours,outdoor_seating,restaurants_attire,restaurants_counter_service,restaurants_delivery,restaurants_good_for_groups,restaurants_price_range2,restaurants_reservations,restaurants_table_service,restaurants_takeout,smoking,wheelchair_accessible,wifi,accepts_apple_pay,accepts_google_pay,gender_neutral_restrooms,good_for,good_for_working,has_gluten_free_options,has_pool_table,liked_by_vegans,liked_by_vegetarians,offers_military_discount,waiter_service
89106,37,0,113,B,95.0,89.0,2.0,8,-1,-1,0,0,-1,-1,-1,1,0,1,0,-1,1,-1,-1,-1,0,-1,-1,1,0,-1,-1,1,-1,1,-1,0,0,-1,0,1,1,0,0,1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89108,9,24,20,A,95.0,95.0,3.5,57,-1,-1,0,1,-1,-1,-1,1,-1,1,0,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,0,0,-1,0,1,1,0,-1,1,-1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89103,35,78,80,B,95.0,84.5,3.0,136,-1,-1,2,1,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,1,3,-1,-1,1,-1,1,-1,0,0,-1,0,1,2,0,1,1,-1,1,1,0,0,-1,5,-1,-1,-1,-1,-1,-1,1
89103,3,16,14,A,95.0,95.0,4.0,16,-1,-1,0,0,-1,-1,-1,1,0,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,0,-1,1,-1,0,0,-1,1,1,1,0,0,1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89147,36,69,76,A,95.0,93.46153846,3.5,143,-1,-1,0,1,-1,-1,-1,1,0,1,0,-1,0,-1,-1,-1,-1,0,-1,1,3,-1,-1,0,-1,1,-1,1,0,-1,0,1,1,0,0,1,-1,1,0,0,-1,-1,3,-1,-1,-1,-1,-1,-1,0
89147,36,69,76,A,95.0,93.46153846,2.5,64,-1,-1,0,0,-1,-1,-1,1,-1,1,0,-1,0,-1,-1,-1,-1,0,-1,1,5,-1,-1,0,-1,1,-1,0,0,-1,0,1,1,0,0,1,-1,-1,0,0,-1,1,5,-1,-1,-1,-1,-1,-1,-1
89149,96,12,194,B,95.0,88.80952381,3.5,75,-1,-1,0,1,-1,-1,-1,1,-1,1,0,-1,0,-1,-1,-1,-1,-1,-1,1,6,-1,-1,0,-1,1,-1,1,0,-1,0,1,2,0,1,1,-1,-1,0,0,-1,-1,4,-1,-1,-1,-1,-1,-1,-1
89123,48,88,117,A,95.0,90.45454545,3.5,146,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,0,-1,1,-1,0,0,-1,1,1,1,0,1,1,-1,-1,0,0,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
89108,19,4,50,A,95.0,90.0,4.5,6,-1,-1,-1,0,-1,-1,-1,1,-1,1,0,-1,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,2,0,0,1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
89108,33,40,55,A,95.0,94.23076923,3.5,254,-1,-1,0,1,-1,0,-1,1,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,1,2,-1,-1,0,-1,1,-1,0,0,-1,0,1,2,0,0,1,-1,1,0,0,0,-1,2,-1,1,-1,1,1,-1,0
89147,21,80,35,C,95.0,76.0,4.0,99,-1,-1,0,1,-1,-1,-1,1,0,1,1,-1,1,-1,-1,-1,0,-1,-1,1,2,-1,-1,1,-1,1,-1,0,0,-1,0,1,1,0,0,1,-1,1,0,1,-1,1,2,-1,-1,-1,-1,1,-1,0
89123,38,75,93,A,95.0,93.0,3.5,111,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,1,-1,0,0,-1,1,1,1,0,0,1,-1,1,0,0,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
89129,54,39,105,A,95.0,93.46153846,2.0,14,-1,-1,0,1,-1,-1,-1,1,-1,1,0,-1,0,-1,-1,-1,0,1,-1,1,1,-1,-1,0,-1,1,-1,0,0,-1,0,1,1,0,0,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89108,77,122,185,A,95.0,90.55555556,3.5,113,-1,-1,0,1,-1,-1,-1,1,0,1,1,-1,1,-1,-1,-1,0,-1,-1,1,2,-1,-1,1,-1,1,-1,1,0,-1,1,1,1,0,0,1,-1,1,0,0,1,-1,2,-1,-1,-1,1,1,-1,-1
89147,28,51,68,A,95.0,93.75,4.0,108,-1,-1,0,1,-1,-1,-1,1,0,1,1,-1,1,-1,-1,-1,0,-1,-1,1,2,-1,-1,1,-1,1,-1,0,0,-1,1,1,2,1,1,1,-1,1,0,1,1,-1,2,-1,-1,-1,-1,1,-1,-1
89117,59,105,92,A,95.0,92.85714286,3.5,121,-1,-1,2,-1,-1,-1,-1,1,-1,1,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,0,-1,-1,0,1,1,0,-1,1,1,1,1,0,0,1,-1,-1,1,-1,-1,1,-1,-1
89103,53,63,130,B,95.0,82.14285714,2.5,3,-1,-1,0,1,-1,-1,-1,1,-1,1,0,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0,-1,0,0,-1,1,1,-1,0,-1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89101,13,21,16,A,95.0,95.0,3.5,3,-1,-1,0,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,0,0,-1,-1,1,2,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89101,13,21,16,A,95.0,95.0,4.0,12,-1,-1,0,1,-1,-1,-1,1,-1,1,0,-1,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,0,0,-1,1,0,1,0,-1,1,-1,-1,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1
89119,26,78,69,A,95.0,92.27272727,3.5,12,-1,-1,0,-1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,1,0,-1,0,1,1,0,-1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89146,54,101,151,B,95.0,88.52941176,3.5,173,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,-1,1,-1,1,2,-1,-1,0,-1,1,-1,1,0,-1,0,0,1,0,0,1,-1,1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,0
89107,60,0,146,A,95.0,90.0,3.0,9,-1,-1,-1,0,-1,-1,-1,1,-1,1,0,-1,1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,2,-1,0,0,-1,1,0,1,0,0,0,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89102,28,12,64,B,95.0,87.5,4.0,8,-1,-1,0,0,-1,-1,-1,-1,-1,1,0,-1,0,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,1,-1,0,0,-1,1,1,1,0,1,1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89110,27,0,49,A,95.0,94.28571429,4.0,28,-1,-1,2,0,-1,-1,-1,1,0,1,0,-1,1,0,-1,-1,0,-1,1,1,-1,-1,1,1,0,1,-1,0,-1,-1,1,1,1,0,-1,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89110,98,148,215,A,95.0,91.0,4.0,178,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,0,-1,0,0,-1,1,1,2,0,1,1,-1,1,0,1,-1,1,2,-1,-1,-1,1,1,-1,-1
89117,6,24,10,A,95.0,95.0,3.5,9,-1,-1,0,0,-1,-1,3,0,0,1,0,-1,0,0,-1,-1,0,-1,-1,1,1,-1,1,1,-1,1,-1,0,0,-1,1,1,1,0,0,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89115,31,0,52,A,95.0,90.0,2.5,37,-1,-1,0,1,-1,-1,3,1,-1,1,0,-1,1,0,-1,-1,-1,-1,0,1,0,-1,1,1,-1,1,-1,0,0,-1,1,0,1,0,1,1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89108,48,66,121,A,95.0,91.36363636,4.0,39,-1,-1,0,1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,0,-1,1,-1,0,0,-1,0,1,1,0,1,1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89103,44,36,133,B,95.0,89.16666667,3.5,56,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,1,1,-1,1,0,-1,1,-1,0,0,-1,1,1,2,0,1,1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89103,98,24,236,B,95.0,89.73684211,4.0,45,-1,-1,0,1,-1,-1,-1,0,-1,1,0,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,1,-1,1,0,-1,0,1,1,0,1,1,-1,-1,0,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
89103,57,14,128,A,95.0,92.5,2.5,41,-1,-1,0,1,-1,-1,-1,0,-1,1,1,-1,0,-1,-1,-1,-1,0,-1,1,3,-1,-1,0,-1,1,-1,0,0,-1,0,1,1,0,0,1,-1,1,0,0,0,1,3,-1,-1,-1,-1,-1,-1,0
89101,50,112,129,A,95.0,92.14285714,4.5,43,-1,-1,0,1,-1,-1,-1,1,1,1,1,-1,1,-1,-1,-1,0,-1,-1,1,-1,-1,-1,1,-1,1,-1,0,0,-1,1,1,2,0,-1,1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89119,35,48,70,A,95.0,90.0,3.5,9,-1,-1,0,0,-1,-1,-1,-1,-1,1,0,-1,0,-1,-1,-1,-1,1,-1,1,-1,-1,-1,0,-1,3,-1,0,0,-1,0,1,4,0,0,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89146,76,113,193,A,95.0,91.66666667,3.5,350,-1,-1,1,1,-1,-1,-1,1,0,1,1,-1,1,-1,-1,-1,0,-1,-1,1,2,-1,-1,1,-1,1,-1,1,0,-1,1,1,2,0,0,1,-1,1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1
89145,37,98,73,A,95.0,95.0,4.0,505,-1,-1,2,1,-1,-1,-1,1,-1,1,0,-1,0,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,1,-1,1,0,-1,0,1,2,1,1,1,-1,1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,1
89146,20,48,32,A,95.0,95.0,4.0,101,-1,-1,2,1,-1,-1,3,0,0,1,1,-1,0,0,-1,-1,0,-1,0,0,2,-1,1,1,0,1,-1,0,0,-1,1,1,1,0,1,1,1,1,1,0,0,-1,2,-1,-1,1,-1,-1,-1,1
89123,25,56,34,C,95.0,72.85714286,4.0,38,-1,-1,2,1,-1,-1,3,1,-1,1,1,-1,0,0,-1,-1,-1,-1,0,0,2,-1,1,1,0,1,-1,0,0,-1,0,1,1,0,1,1,-1,-1,0,1,0,-1,2,-1,-1,0,-1,-1,-1,1
89119,8,20,20,A,95.0,95.0,3.5,16,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89119,78,99,155,A,95.0,91.875,4.5,272,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,0,-1,0,0,-1,0,1,1,1,0,1,-1,1,0,1,0,-1,2,-1,-1,-1,1,1,-1,0
89169,30,72,98,A,95.0,91.66666667,2.5,10,-1,-1,1,0,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,0,-1,1,-1,0,0,-1,1,1,2,1,1,1,-1,-1,0,0,0,-1,1,-1,-1,-1,-1,-1,-1,1
89146,33,80,120,B,95.0,86.25,3.5,28,-1,-1,0,0,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,0,-1,0,-1,0,0,-1,0,1,1,0,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89117,45,11,100,A,95.0,94.23076923,4.0,169,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,0,-1,-1,1,2,-1,-1,1,-1,1,-1,0,0,-1,1,1,2,0,0,1,-1,1,0,1,0,-1,2,-1,1,-1,-1,1,-1,0
89102,8,20,20,A,95.0,95.0,4.0,17,-1,-1,0,0,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,1,-1,1,-1,0,0,-1,-1,1,1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89110,42,74,98,A,95.0,92.69230769,3.5,57,-1,-1,0,1,-1,-1,-1,1,0,1,1,-1,1,-1,-1,-1,0,-1,-1,1,1,-1,-1,0,-1,1,-1,0,0,-1,1,1,2,0,0,1,-1,1,0,0,-1,1,1,-1,-1,-1,-1,1,-1,-1
89123,26,28,90,B,95.0,89.28571429,4.0,12,-1,-1,1,1,-1,-1,-1,1,1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,1,-1,0,0,-1,1,1,2,0,0,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89146,88,122,168,A,95.0,92.27272727,3.5,832,-1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,1,-1,0,0,-1,0,1,2,0,1,1,-1,1,0,0,0,-1,2,-1,-1,-1,1,1,-1,-1
89148,23,27,53,B,95.0,84.44444444,3.5,42,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,1,0,-1,1,1,1,0,-1,1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89178,18,3,31,A,95.0,95.0,4.5,132,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,0,-1,-1,1,-1,-1,-1,1,-1,1,-1,0,0,-1,0,1,1,0,-1,1,-1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89102,121,151,244,B,95.0,88.68421053,3.0,24,-1,-1,0,1,-1,-1,-1,1,-1,1,0,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,0,-1,0,0,-1,0,1,1,0,1,1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
89104,62,80,150,A,95.0,91.42857143,4.0,38,-1,-1,0,0,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,1,3,-1,-1,1,-1,0,-1,0,0,-1,0,1,1,0,1,1,-1,1,0,-1,-1,1,3,-1,-1,-1,-1,-1,-1,-1
89104,29,53,52,A,95.0,95.0,4.0,20,-1,-1,0,-1,-1,-1,-1,1,-1,0,1,-1,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0,-1,0,0,-1,0,1,1,0,-1,1,-1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89101,38,117,107,A,95.0,93.46153846,4.0,79,-1,-1,0,1,-1,-1,-1,1,-1,1,0,-1,1,-1,-1,-1,-1,-1,-1,1,3,-1,-1,1,-1,1,-1,0,0,-1,1,1,1,1,1,1,-1,1,1,1,-1,1,3,-1,-1,-1,-1,-1,-1,1
89118,1,5,5,A,95.0,95.0,3.5,6,-1,-1,0,0,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,-1,1,-1,0,0,-1,0,0,1,0,-1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89139,5,12,12,A,95.0,95.0,4.0,189,-1,-1,0,1,-1,-1,-1,0,0,1,0,-1,1,-1,-1,-1,0,-1,-1,1,2,-1,-1,0,-1,1,-1,0,0,-1,0,1,2,1,1,1,-1,1,0,0,-1,-1,2,-1,-1,-1,-1,-1,-1,1
89147,40,102,82,A,95.0,93.33333333,4.0,155,-1,-1,1,1,-1,-1,3,1,1,1,1,-1,1,0,-1,-1,0,-1,0,1,2,-1,1,1,-1,1,-1,0,0,-1,1,1,2,1,1,1,1,1,1,0,1,1,2,-1,-1,-1,-1,1,-1,-1
89128,53,107,126,A,95.0,92.14285714,4.0,242,-1,-1,1,1,-1,-1,-1,1,0,1,0,-1,0,-1,-1,-1,-1,-1,-1,1,3,-1,-1,1,-1,1,-1,0,0,-1,0,1,2,0,1,1,-1,1,0,0,-1,-1,3,-1,1,-1,-1,1,-1,-1
89123,55,74,108,A,95.0,92.5,4.0,678,-1,-1,0,1,-1,-1,1,1,-1,1,1,-1,1,0,-1,-1,-1,0,1,1,3,-1,1,1,-1,1,-1,1,0,-1,0,1,2,0,0,1,1,1,1,0,1,-1,3,-1,1,-1,1,1,-1,-1
89117,78,123,177,A,95.0,91.5,2.5,188,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,1,-1,1,4,-1,-1,1,-1,1,-1,0,0,-1,0,1,1,0,0,1,-1,1,1,0,0,-1,4,-1,-1,-1,-1,-1,-1,-1
89102,33,3,60,B,95.0,82.5,3.0,81,-1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,0,-1,1,1,-1,-1,0,-1,1,-1,1,0,-1,0,1,1,0,0,1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
89102,96,0,211,B,95.0,89.70588235,3.5,147,-1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,0,-1,-1,1,1,-1,-1,1,-1,1,-1,0,0,-1,0,1,2,0,1,1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89147,57,301,148,B,65.0,83.57142857,3.5,16,-1,-1,0,0,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,0,-1,0,0,-1,1,1,1,0,0,1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89183,17,28,46,A,95.0,95.0,4.0,47,-1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,1,-1,0,0,-1,0,1,1,0,0,1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89139,56,19,117,A,95.0,92.36842105,3.5,38,-1,-1,0,0,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,0,-1,1,-1,0,0,-1,0,1,1,0,0,1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0
89123,1,9,9,A,95.0,95.0,3.0,32,-1,-1,2,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,1,0,-1,0,1,2,1,-1,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89169,33,32,61,A,95.0,93.88888889,3.5,50,-1,-1,2,1,-1,-1,3,0,-1,1,2,-1,1,0,-1,-1,0,-1,0,-1,-1,-1,1,1,1,1,-1,0,-1,-1,-1,1,1,0,-1,1,1,0,-1,0,-1,1,-1,-1,-1,1,-1,-1,-1,-1
89102,149,30,364,B,95.0,87.5,4.5,782,-1,-1,0,1,-1,-1,-1,1,0,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,1,-1,0,0,-1,0,1,2,1,1,1,-1,1,1,0,0,-1,2,-1,-1,-1,1,1,-1,1
89122,28,47,38,B,95.0,86.25,4.0,6,-1,-1,2,0,-1,-1,1,0,-1,1,0,-1,1,0,-1,-1,-1,-1,1,0,-1,-1,1,1,0,1,-1,0,-1,-1,0,1,1,0,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1
89102,7,6,25,A,95.0,91.66666667,4.0,17,-1,-1,0,0,-1,-1,-1,1,-1,1,0,-1,0,-1,-1,-1,-1,-1,-1,1,0,-1,-1,1,-1,1,-1,1,0,-1,1,1,1,0,0,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89102,21,42,46,A,95.0,95.0,3.0,13,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,-1,0,-1,1,0,-1,0,1,2,0,-1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89130,30,42,93,B,95.0,88.33333333,4.0,18,-1,-1,1,0,-1,-1,-1,0,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,1,-1,0,0,-1,0,1,2,0,1,1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89169,50,54,98,B,95.0,88.33333333,3.5,16,-1,-1,2,0,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,-1,0,-1,0,0,-1,1,1,1,0,1,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89103,91,0,222,B,95.0,87.94117647,3.5,29,-1,-1,1,1,-1,-1,-1,1,-1,1,0,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,0,-1,0,0,-1,0,1,2,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89129,38,21,75,A,95.0,94.375,3.0,54,-1,-1,0,0,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,0,-1,0,0,-1,1,1,2,0,0,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89117,36,27,84,A,95.0,92.0,3.5,246,-1,-1,2,1,0,1,-1,1,-1,1,1,-1,1,-1,0,-1,-1,-1,-1,1,1,-1,-1,1,-1,1,-1,1,0,-1,0,1,2,1,1,1,-1,1,0,0,-1,-1,1,-1,-1,-1,1,1,-1,1
89117,34,81,70,B,95.0,85.5,4.5,190,-1,-1,0,-1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,-1,1,-1,0,-1,-1,1,1,1,0,-1,1,-1,1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89104,64,64,176,B,95.0,83.75,4.0,87,-1,-1,0,1,-1,-1,-1,0,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,0,-1,1,-1,0,0,-1,1,1,2,0,1,1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89131,10,21,22,A,95.0,95.0,3.5,5,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,0,-1,0,-1,0,0,-1,0,1,2,0,0,1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89130,31,54,66,A,95.0,93.33333333,3.0,38,-1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,0,-1,0,-1,0,0,-1,1,1,2,1,1,1,-1,-1,0,0,-1,1,3,-1,-1,-1,-1,-1,-1,1
89117,40,108,98,A,95.0,91.66666667,4.0,174,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,0,-1,0,-1,1,0,1,0,1,2,0,1,1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89117,28,88,61,A,95.0,94.09090909,3.5,24,-1,-1,0,1,-1,-1,-1,0,-1,1,1,-1,1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,1,-1,0,-1,1,0,-1,0,0,1,0,-1,1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89146,112,24,269,B,95.0,84.31818182,4.0,210,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,1,2,-1,-1,0,-1,0,-1,0,0,-1,0,1,1,0,1,1,-1,1,0,0,-1,-1,2,-1,-1,-1,1,1,-1,1
89142,42,27,100,B,95.0,81.11111111,4.0,79,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,1,-1,1,0,-1,0,1,1,0,0,1,-1,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1
89123,57,108,142,B,95.0,86.66666667,4.0,106,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,1,1,-1,1,-1,0,0,-1,1,1,2,0,1,1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89104,34,112,100,A,95.0,93.57142857,3.0,68,-1,-1,2,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,0,-1,1,-1,0,0,-1,0,1,2,1,1,1,-1,1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,1
89139,38,33,75,B,95.0,83.63636364,2.5,82,-1,-1,0,0,-1,-1,-1,1,-1,1,0,-1,1,-1,-1,-1,-1,-1,-1,1,3,-1,-1,0,-1,1,-1,0,0,-1,1,1,1,0,0,1,-1,-1,0,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,0
89102,121,136,283,B,95.0,88.68421053,3.0,724,-1,-1,0,1,0,1,-1,0,-1,1,1,-1,0,-1,0,-1,-1,1,-1,1,2,-1,-1,0,-1,1,-1,1,0,-1,0,1,1,0,1,1,-1,1,1,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1
89130,62,12,92,B,95.0,87.66666667,2.5,59,-1,-1,0,0,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,-1,1,-1,1,2,-1,-1,0,-1,1,0,1,0,-1,0,1,2,0,0,1,-1,-1,0,0,-1,1,2,-1,-1,-1,-1,-1,-1,-1
89130,62,12,92,B,95.0,87.66666667,2.5,18,-1,-1,0,0,-1,-1,-1,1,-1,1,0,-1,1,-1,-1,-1,-1,1,-1,1,1,-1,-1,0,-1,1,1,0,0,-1,0,1,1,0,0,1,-1,-1,0,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
