business_id,zip_code,violations,current_demerits,inspection_demerits,inspection_grade,rating,review_count,alcohol,ambience,byob_corkage,best_nights,bike_parking,business_accepts_bitcoin,business_accepts_creditcards,business_parking,caters,coat_check,corkage,dogs_allowed,drive_thru,good_for_dancing,good_for_kids,good_for_meal,happy_hour,has_tv,music,noise_level,open_24_hours,outdoor_seating,restaurants_attire,restaurants_delivery,restaurants_good_for_groups,restaurants_price_range2,restaurants_reservations,restaurants_table_service,restaurants_takeout,smoking,wheelchair_accessible,wifi,accepts_apple_pay,accepts_google_pay,good_for,has_pool_table,waiter_service
Jur1iiejUFw_YCkfDfy1gQ,89146,88,122,168,A,3.5,832,1,1,1,3,1,0,1,1,0,0,0,0,0,0,1,2,1,1,1,1,0,0,0,0,1,2,0,1,1,1,1,0,0,0,2,0,-1
eTUDAJdOHBwKa2yaD_jB6Q,89148,23,27,53,B,3.5,42,0,1,0,3,1,0,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,-1
jOSB_Sc4B3IsI5-MJluBsg,89178,18,3,31,A,4.5,132,0,1,1,3,1,0,1,1,0,0,0,0,0,1,1,2,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,2,0,-1
T6mV9V8sfyW3Wj5tsKgabw,89102,121,151,244,B,3.0,24,0,1,0,3,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,2,-1,1
5TeA1dyLR7MIor-DfIrYog,89104,62,80,150,A,4.0,38,0,0,0,3,1,0,1,1,0,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,3,1,-1
LTpH7PllA7ruroTZRXnWqw,89104,29,53,52,A,4.0,20,0,0,0,3,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,-1
NnoJ7MBgV_F-bv7FA_X_BA,89101,38,117,107,A,4.0,79,0,1,1,3,1,0,1,0,1,0,0,0,0,0,1,3,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,3,-1,1
f4wR4t1uXCXFY7xBslzMcw,89118,1,5,5,A,3.5,6,0,0,0,3,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,-1
HUwzarG0givckxXWTF5lIQ,89139,5,12,12,A,4.0,189,0,1,1,3,0,0,1,0,1,0,0,0,0,0,1,2,1,0,1,1,0,0,0,0,1,2,1,1,1,1,1,0,0,0,2,-1,1
4EfiNcKSsafogIhAjwv0gg,89147,40,102,82,A,4.0,155,1,1,1,3,1,1,1,1,1,0,0,0,0,0,1,2,1,1,1,1,0,0,0,1,1,2,1,1,1,1,1,1,0,1,2,0,-1
0jtRI7hVMpQHpUVtUy4ITw,89128,53,107,126,A,4.0,242,1,1,1,3,1,0,1,0,0,0,0,0,0,0,1,3,1,1,1,1,0,0,0,0,1,2,0,1,1,1,1,0,0,0,3,0,-1
p5rpYtxS5xPQjt3MXYVEwA,89123,55,74,108,A,4.0,678,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,3,1,1,1,1,0,1,0,0,1,2,0,0,1,1,1,1,0,1,3,0,-1
JbopSXzZIy7id23GJsO9pA,89117,78,123,177,A,2.5,188,0,1,1,3,1,0,1,1,1,0,0,0,1,0,1,4,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,4,0,-1
wwgH65yjLssksjz8ASU3QA,89102,33,3,60,B,3.0,81,1,1,0,3,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,2,1,-1
D1BrHyiZON7u_ef-qt4_Uw,89102,96,0,211,B,3.5,147,1,1,1,3,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,2,0,1,1,1,1,0,0,0,2,1,-1
KhYA1VGwy1naIiIAvPfolw,89147,57,301,148,B,3.5,16,0,0,0,3,1,0,1,1,1,0,0,1,0,0,1,2,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,2,1,-1
gpflXHwzORmGqJNgkKtkEA,89183,17,28,46,A,4.0,47,1,1,0,3,1,0,1,1,1,0,0,0,0,1,1,2,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,-1
S6V63OzrCaj22BQJeKBDCw,89139,56,19,117,A,3.5,38,0,0,0,3,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,-1,0
1mkBh9tt9BnN6bGKsPGLGQ,89123,1,9,9,A,3.0,32,2,1,0,3,1,0,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,2,1,0,1,1,1,1,0,0,1,1,-1
xBWTtwUd3tFCX5vobs2p7A,89169,33,32,61,A,3.5,50,2,1,0,3,0,0,1,2,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,-1
Os1n1_idfw9vv9kwULGJnQ,89102,149,30,364,B,4.5,782,0,1,1,3,1,0,1,1,1,0,0,0,0,0,1,2,1,1,1,1,0,0,0,0,1,2,1,1,1,1,1,1,0,0,2,-1,1
o4GOd5mOs0AwvHgKb9o-Dw,89122,28,47,38,B,4.0,6,2,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,-1
RUJfBZJuYEGgKYRW6mIzCQ,89102,7,6,25,A,4.0,17,0,0,0,3,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,-1
XvXPivT5QJDTfTY2A5AHzg,89102,21,42,46,A,3.0,13,0,1,0,3,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,2,0,0,1,1,1,0,0,0,1,1,-1
r7UZDbth0NtbZDJKq1-JyQ,89130,30,42,93,B,4.0,18,1,0,0,3,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,2,0,1,1,1,1,0,0,0,1,1,-1
4vwhK3Uxlp2gBtQuP78NOA,89169,50,54,98,B,3.5,16,2,0,0,3,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,-1
TkrydveE1Laf_LHoKFALNw,89103,91,0,222,B,3.5,29,1,1,0,3,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,2,1,1,1,1,1,1,0,0,1,1,-1
xwoM2Zc38DFKv3-8dCU8Pw,89129,38,21,75,A,3.0,54,0,0,0,3,1,0,1,1,1,0,0,0,0,1,1,2,1,1,1,0,0,0,0,1,1,2,0,0,1,1,1,0,0,0,1,1,-1
PSRZaGGxXmOmabL2si8pKw,89117,36,27,84,A,3.5,246,2,1,1,3,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,2,1,1,1,1,1,0,0,0,1,-1,1
jb_QTeYTSS642UafKRFs2Q,89117,34,81,70,B,4.5,190,0,1,1,3,1,0,1,1,1,0,0,0,0,0,1,2,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,2,0,-1
AxeQEz3-s9_1TyIo-G7UQw,89104,64,64,176,B,4.0,87,0,1,0,3,0,0,1,1,1,0,0,0,0,0,1,2,1,0,0,1,0,0,0,1,1,2,0,1,1,1,0,0,0,0,2,1,-1
1dFh7yxHwFzjscCQgDYv1g,89131,10,21,22,A,3.5,5,0,1,0,3,1,0,1,1,1,0,0,0,0,1,1,2,1,0,1,0,0,0,0,0,1,2,0,0,1,1,1,0,0,0,1,1,-1
KBKE7XTLLe2uUqmzuYUyHQ,89130,31,54,66,A,3.0,38,1,1,0,3,1,0,1,1,1,0,0,0,0,0,1,2,1,0,1,0,0,0,0,1,1,2,1,1,1,1,1,0,0,0,3,-1,1
w4QcDDG4mYyCg48BYE_Frg,89117,40,108,98,A,4.0,174,0,1,1,3,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,2,0,1,1,1,1,0,0,0,2,0,-1
pXWgt_1E3ZNvnmKrAsqzSg,89117,28,88,61,A,3.5,24,0,1,0,3,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,-1
kosTPb88O4Q0XGbVbEOGCA,89146,112,24,269,B,4.0,210,0,1,1,3,1,0,1,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,2,-1,1
8OaXvfag7E7oznV4rVb7vg,89142,42,27,100,B,4.0,79,0,1,1,3,1,0,1,1,1,0,0,0,0,0,1,2,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,2,1,-1
nOkSC1GtMUJ_I70sb0SaeQ,89123,57,108,142,B,4.0,106,0,1,1,3,1,0,1,1,1,0,0,0,0,0,1,2,1,1,0,1,0,0,0,1,1,2,0,1,1,1,0,0,0,0,2,1,-1
9ehTNgvu0vZgHjWkQqF6KQ,89104,34,112,100,A,3.0,68,2,1,1,3,1,0,1,1,1,0,0,0,0,0,1,2,1,0,0,1,0,0,0,0,1,2,1,1,1,1,1,0,0,0,2,-1,1
cFmranpzNq60YuAJDwCWVQ,89139,38,33,75,B,2.5,82,0,0,0,3,1,0,1,0,1,0,0,0,0,0,1,3,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,3,-1,0
n_K2xa_nqzUqaUJa0S_5tQ,89102,121,136,283,B,3.0,724,0,1,1,3,0,0,1,1,0,0,0,0,1,0,1,2,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,0,0,2,0,-1
pCVQq3jzfrT2CNHAIMMy0g,89130,62,12,92,B,2.5,59,0,0,0,3,1,0,1,1,0,0,0,0,1,0,1,2,1,0,1,1,0,1,0,0,1,2,0,0,1,1,1,0,0,0,2,1,-1
Pg08gKwJApGWoHtnq3aWqw,89130,62,12,92,B,2.5,18,0,0,0,3,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,-1
1ZnVfS-qP19upP_fwOhZsA,89146,47,78,95,B,4.0,905,0,1,1,3,0,0,1,1,0,0,0,1,0,0,1,2,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,2,-1,1
OYHpqY6-3C-wXR-uPbHhwA,89131,48,48,88,A,4.0,222,0,1,1,3,1,0,1,1,1,0,0,0,0,0,1,4,1,1,1,0,0,1,0,0,0,2,0,1,1,1,1,1,1,0,4,-1,1
ye62ltisuIosDq5F_6V25w,89119,103,510,297,C,1.5,15,0,0,0,3,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,2,1,-1
VA0GbpAN0qpa3bdHJ2a2iA,89101,99,95,289,B,2.0,16,1,1,0,3,0,0,1,1,1,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,2,1,-1
i53HvxUdQEMllZ1XmpjjyA,89147,94,78,225,B,2.0,333,0,1,1,3,1,0,1,1,1,0,0,0,0,0,0,2,1,0,1,1,0,1,0,1,0,2,0,0,1,1,0,0,0,0,2,0,-1
KJ6DuC0Jve9hAtzM2SGNOQ,89110,107,75,255,B,3.5,28,0,1,0,3,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,-1,0
tP4bAKEDz8aigXVisQYzog,89131,4,20,17,A,3.0,4,0,1,0,3,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,-1
yLiaMaJFq03JxXPk4puloQ,89113,32,8,86,A,2.5,75,0,1,0,3,1,0,1,1,0,0,0,0,1,0,1,4,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,2,-1,0
YrHVGQ8_Dcs5xCe78CvGmA,89113,32,8,86,A,2.5,17,0,1,0,3,1,0,1,1,0,0,0,0,1,0,1,5,1,0,1,3,0,1,0,0,1,1,0,0,1,1,1,1,0,0,5,1,-1
fpM-O9Ul62xizBq9YNO_tQ,89108,90,150,188,A,3.0,193,2,1,1,3,1,0,1,1,1,0,0,0,0,0,1,3,1,0,1,1,0,0,0,0,1,2,1,1,1,1,0,1,0,0,3,-1,1
UMqfeCItzQ2glr4d9apGlA,89120,42,68,94,A,4.5,1045,0,1,1,3,1,0,1,1,0,0,0,1,0,0,1,3,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,0,3,0,-1
IcnJlauqhHfelo_qp9uKuw,89121,78,108,138,A,4.0,51,0,0,0,3,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,-1
_kdpjoGrIzA64E6aXHA66w,89141,67,73,155,B,4.0,434,2,1,1,3,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,2,1,1,1,1,1,1,0,1,1,0,-1
tpCALADHTuBaCJNgAluj2w,89119,85,162,215,A,3.0,67,0,1,0,3,1,0,1,1,1,0,0,0,0,0,1,4,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,4,1,-1
suQugTjSMYMIrK5fAabC_Q,89119,85,162,215,A,3.5,111,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,3,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,3,-1,0
9qcTpWYxrZrN13p1zAP6dA,89120,119,129,322,B,3.5,241,1,1,1,3,1,0,1,1,1,0,0,0,0,0,1,2,0,0,0,1,0,0,0,1,1,2,0,1,1,1,1,0,0,0,2,-1,1
uW6UHfONAmm8QttPkbMewQ,89113,47,96,97,A,4.5,1264,0,1,1,3,1,0,1,1,1,0,0,0,0,0,1,2,1,0,1,1,0,0,0,0,1,2,0,1,1,1,1,0,0,1,2,-1,1
t6ZIBNrQjvtwor8W-u3sUg,89108,138,78,268,A,4.0,191,0,1,1,3,0,0,1,1,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,2,-1,1
16NS8EICI94IGdn-S0yxkw,89146,2,3,3,A,1.5,27,0,0,0,3,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,3,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,1,-1
pdgzBiQBs8HGUBJzXe9j6w,89145,64,0,126,A,3.5,29,0,0,0,3,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,1,-1
T67VqyRbY8zF3C4KZNQnyg,89115,56,113,122,A,3.0,8,2,1,0,3,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,-1
7sPNbCx7vGAaH7SbNPZ6oA,89123,76,52,199,B,4.0,3250,2,1,1,3,0,0,1,1,0,0,0,0,0,0,1,2,1,1,1,1,0,1,0,0,1,2,0,1,1,1,1,1,0,0,2,0,-1
bAdwf-n52f46-ZjlfJ1Hwg,89130,65,138,147,A,2.5,33,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,2,1,0,0,2,0,0,0,0,1,1,0,0,1,1,1,0,0,0,2,-1,0
FykLjv4tIq618q8F2pvTKg,89108,63,108,133,A,3.0,186,0,1,1,3,1,0,1,1,0,0,0,0,0,0,1,2,1,0,1,1,0,0,0,0,1,2,0,1,1,1,1,0,0,1,2,-1,1
6uV3KMOo8YQofuNUs4D9pA,89119,43,41,100,A,3.5,127,0,1,1,3,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,-1,0
6Zogn4PXnK-ODBiRy5iz7Q,89139,17,39,21,A,4.5,107,0,1,0,3,1,0,1,1,1,0,0,0,0,1,1,2,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,2,0,-1
H2Chxto2e6dHTDJ8-s3-pQ,89169,96,176,228,A,3.0,61,0,1,0,3,1,0,1,1,1,0,0,0,0,0,1,4,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,4,1,-1
VFcx35QDd_kZgLT4UDV8xg,89169,96,176,228,A,3.0,75,0,1,0,3,0,0,1,2,0,0,0,0,0,0,1,3,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,3,-1,0
r8WvwxtzK2QAMAciMANz6w,89169,96,176,228,A,3.5,4,1,1,0,3,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,2,1,-1
FqXwm6UpihHY7Ha-pr4y6Q,89103,83,81,185,B,4.0,252,1,1,1,3,1,0,1,1,1,0,0,0,0,0,1,2,1,0,1,1,0,1,0,0,1,2,1,1,1,1,1,0,0,0,2,-1,1
NUqNfkbCIPL42JAZVrr3QQ,89146,78,120,198,B,3.5,31,0,1,0,3,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,1,1,0,0,1,1,1,0,0,0,2,1,-1
agGJSdMTRrkA6VrYMbC-SQ,89113,18,24,35,A,4.0,291,0,1,1,3,1,0,1,0,0,0,0,0,0,0,1,2,1,1,1,1,0,1,0,0,1,2,0,1,1,1,1,0,0,1,2,-1,1
w7_1xM_WNf8nh2w-tzfAyQ,89113,18,24,35,A,4.0,122,0,1,1,3,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,2,-1,1
rquarcYSOS9PIstXZAP_kA,89134,14,50,44,A,3.0,52,1,1,0,3,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,-1
v5TTbYOaj4KewOtxQk48Jg,89146,37,48,74,B,3.5,5,2,0,0,3,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,-1
DJXZrIi4k1Iyd1mQRwxIMg,89119,15,21,23,A,3.5,72,0,1,0,3,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,-1
H7liERB1ZJbaIDVcuK16oA,89110,43,126,89,A,4.0,37,2,1,0,3,1,0,1,0,1,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,1,2,0,0,1,1,1,0,0,0,3,1,-1
9tLCuUmw3Tlco-tKPGkIWQ,89149,46,59,117,A,4.0,121,0,1,1,3,1,0,1,1,1,0,0,0,0,0,1,2,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,2,-1,0
a3jFGgoWbPkPGENEafiXwg,89101,44,3,125,B,3.0,193,1,1,1,3,0,0,1,1,0,0,0,0,0,0,1,4,1,0,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,4,-1,1
AL5YzikrmxwcBzBNLGO7Jw,89147,41,52,111,A,3.5,202,0,1,1,3,1,0,1,1,1,0,0,0,0,0,1,2,1,1,1,1,0,1,0,0,1,2,0,0,1,1,1,1,1,0,2,0,-1
nRNWaEuPtfcyR8pI-LnASA,89106,47,60,134,B,3.0,5,0,0,0,3,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,-1
y7Js-07RF8d3N_AEtaw2VQ,89101,50,87,115,B,3.0,974,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,1,0,0,1,2,0,1,0,1,1,0,0,0,2,0,-1
CVt6kBVBABSq-NA_FZfrVw,89117,61,0,141,B,4.0,124,0,1,1,3,1,0,1,1,1,0,0,0,0,0,1,2,1,1,1,1,0,1,0,1,1,2,0,1,1,1,1,1,0,0,2,1,-1
